SourceFile,Record
264_SALES_DATA_NNME_28102024.DAT,B;264;1478937;23;20241028 01:07;;1;15;OXFORD ST;MORTDALE;2223;;;20240704;20241024;530000;;R;RESIDENCE;1;;;0;AU524520;
264_SALES_DATA_NNME_28102024.DAT,B;264;1484473;24;20241028 01:07;;11;39;THE AVENUE;HURSTVILLE;2220;;;20240909;20241021;490000;;R;RESIDENCE;11;;;0;AU512915;
264_SALES_DATA_NNME_28102024.DAT,B;264;1487258;25;20241028 01:07;;;9;WIRUNA CRES;NARWEE;2209;474.2;M;20240907;20241021;1370000;R2;R;RESIDENCE;;XFF;;0;AU514545;
264_SALES_DATA_NNME_28102024.DAT,B;264;1490072;26;20241028 01:07;;;13;BRIGHTON ST;KOGARAH BAY;2217;613.11;M;20240810;20241023;2500000;R2;R;RESIDENCE;;KBB;;0;AU520882;
264_SALES_DATA_NNME_28102024.DAT,B;264;1487805;27;20241028 01:07;;;48;YARRAN RD;OATLEY;2223;613.4;M;20240906;20241018;1800000;R2;R;RESIDENCE;;KOA;;0;AU509018;
264_SALES_DATA_NNME_28102024.DAT,B;264;1482624;28;20241028 01:07;;2;10;SCOTT ST;MORTDALE;2223;;;20240824;20241021;1322000;;R;RESIDENCE;2;;;0;AU514094;
264_SALES_DATA_NNME_28102024.DAT,B;264;1482649;29;20241028 01:07;;;23;SEAFORTH AVE;OATLEY;2223;597.7;M;20240921;20241018;3546000;R2;R;RESIDENCE;;KOA;;0;AU509643;
264_SALES_DATA_NNME_28102024.DAT,B;264;1485214;30;20241028 01:07;;;11;UNIVERSAL ST;MORTDALE;2223;221.3;M;20240926;20241024;1250000;R2;R;RESIDENCE;;KMM;;0;AU524416;
264_SALES_DATA_NNME_28102024.DAT,B;264;1474592;31;20241028 01:07;;3;2;MARTIN PL;MORTDALE;2223;;;20240824;20241021;795000;;R;RESIDENCE;3;;;0;AU514161;
264_SALES_DATA_NNME_28102024.DAT,B;264;1482736;32;20241028 01:07;;3;17;SHADE PL;LUGARNO;2210;;;20240911;20241023;1350000;;R;RESIDENCE;3;;;0;AU522061;
264_SALES_DATA_NNME_28102024.DAT,B;264;1480350;33;20241028 01:07;;;97;PENSHURST ST;PENSHURST;2222;626;M;20240911;20241023;1714000;R2;R;RESIDENCE;;KTT;;0;AU521115;
264_SALES_DATA_NNME_28102024.DAT,B;264;1472395;34;20241028 01:07;;;2;KINGS PL;BEVERLY HILLS;2209;524.6;M;20241001;20241022;1491000;R2;R;RESIDENCE;;XBB;;0;AU517935;
264_SALES_DATA_NNME_28102024.DAT,B;264;1485934;35;20241028 01:07;;;1;VIEW ST;PEAKHURST HEIGHTS;2210;556.4;M;20240817;20241018;2075000;R2;R;RESIDENCE;;XKK;;0;AU509145;
264_SALES_DATA_NNME_28102024.DAT,B;264;1494648;36;20241028 01:07;;;57;HARSLETT CRES;BEVERLEY PARK;2217;537.5;M;20240830;20241021;2150000;R2;R;RESIDENCE;;KBB;;0;AU512354;
264_SALES_DATA_NNME_28102024.DAT,B;264;1494701;37;20241028 01:07;;;52;HARSLETT CRES;BEVERLEY PARK;2217;657.6;M;20240622;20241021;2100000;R2;R;RESIDENCE;;KBB;;0;AU512356;
264_SALES_DATA_NNME_28102024.DAT,B;264;1497464;38;20241028 01:07;CHURCH;;;LANSDOWNE ST;PENSHURST;2222;522.73;M;20240806;20241022;2865000;R2;3;COMMERCIAL;;KHH;;0;AU516988;
264_SALES_DATA_NNME_28102024.DAT,B;264;1505131;39;20241028 01:07;;50;1;SOUTH ST;KOGARAH;2217;;;20240823;20241022;708286;;3;COMMERCIAL;50;;;0;AU518485;
264_SALES_DATA_NNME_28102024.DAT,B;264;1505131;40;20241028 01:07;;51;1;SOUTH ST;KOGARAH;2217;;;20240823;20241022;479714;;3;COMMERCIAL;51;;;0;AU518888;
264_SALES_DATA_NNME_28102024.DAT,B;264;1507914;41;20241028 01:07;;8;26;WOIDS AVE;HURSTVILLE;2220;;;20240913;20241021;705000;;R;RESIDENCE;8;;;0;AU513040;
264_SALES_DATA_NNME_28102024.DAT,B;264;1501277;42;20241028 01:07;;8;42;PREMIER ST;KOGARAH;2217;;;20240911;20241023;725000;;R;RESIDENCE;8;;;0;AU522651;
264_SALES_DATA_NNME_28102024.DAT,B;264;1506897;43;20241028 01:07;;;1;WEST CRES;HURSTVILLE GROVE;2220;436.3;M;20240720;20241018;1725000;R2;R;RESIDENCE;;KQQ;;0;AU509280;
264_SALES_DATA_NNME_28102024.DAT,B;264;1507057;44;20241028 01:07;;;131;WEST ST;SOUTH HURSTVILLE;2221;555.74;M;20240914;20241023;1801000;R2;R;RESIDENCE;;KEE;;0;AU520780;
264_SALES_DATA_NNME_28102024.DAT,B;264;2854866;45;20241028 01:07;;6;18;WOIDS AVE;HURSTVILLE;2220;;;20240906;20241018;830000;;R;RESIDENCE;6;;;0;AU508145;
264_SALES_DATA_NNME_28102024.DAT,B;264;3296822;46;20241028 01:07;;;98;BASSETT ST;HURSTVILLE;2220;372;M;20240828;20241018;1640000;R2;R;RESIDENCE;;XCC;;0;AU511473;
264_SALES_DATA_NNME_28102024.DAT,B;264;3342126;47;20241028 01:07;;4 C;4;BELGRAVE ST;KOGARAH;2217;65;M;20240911;20241023;295000;;3;COMMERCIAL;25;;;0;AU520973;
264_SALES_DATA_NNME_28102024.DAT,B;264;4398109;48;20241028 01:07;;;4;GLENVIEW ST;KOGARAH BAY;2217;355.2;M;20240916;20241022;2265000;R2;R;RESIDENCE;;KBB;;0;AU517054;
264_SALES_DATA_NNME_28102024.DAT,B;264;3937755;49;20241028 01:07;;510;460;FOREST RD;HURSTVILLE;2220;85;M;20240814;20241023;579000;;R;RESIDENCE;53;;;0;AU520092;
264_SALES_DATA_NNME_28102024.DAT,B;264;3936548;50;20241028 01:07;;3;66;LAWRENCE ST;PEAKHURST;2210;149;M;20240907;20241021;815000;;R;RESIDENCE;3;;;0;AU514862;
264_SALES_DATA_NNME_28102024.DAT,B;264;4256704;51;20241028 01:07;;;11 A;HEATH RD;BLAKEHURST;2221;336.5;M;20240912;20241024;1906000;R2;R;RESIDENCE;;KEE;;0;AU524347;
538_SALES_DATA_NNME_28102024.DAT,B;538;4547007;1;20241028 01:07;;;6;ANDERSON ST;TEMORA;2666;1030;M;20240910;20241022;165000;R1;V;VACANT LAND;;CNT;;0;AU516416;
271_SALES_DATA_NNME_28102024.DAT,B;271;741165;1;20241028 01:07;;3;1;EUROBIN AVE;MANLY;2095;;;20240918;20241022;1220000;;R;RESIDENCE;3;;;0;AU517986;
271_SALES_DATA_NNME_28102024.DAT,B;271;741228;2;20241028 01:07;;1;15 A;EUSTACE ST;MANLY;2095;;;20240906;20241018;1085000;;R;RESIDENCE;1;;;0;AU510872;
271_SALES_DATA_NNME_28102024.DAT,B;271;741235;3;20241028 01:07;;2;13;EUSTACE ST;MANLY;2095;171;M;20240809;20241018;2000000;;R;RESIDENCE;2;;;0;AU510017;
271_SALES_DATA_NNME_28102024.DAT,B;271;741302;4;20241028 01:07;;1;23;FAIRLIGHT CRES;FAIRLIGHT;2094;;;20240909;20241023;2150000;;R;RESIDENCE;1;;;0;AU520521;
271_SALES_DATA_NNME_28102024.DAT,B;271;743974;5;20241028 01:07;;;34;KITCHENER ST;BALGOWLAH;2093;544.5;M;20240822;20241023;2100000;R1;R;RESIDENCE;;RAD;;0;AU521051;
271_SALES_DATA_NNME_28102024.DAT,B;271;747804;6;20241028 01:07;;;31;PONSONBY PDE;SEAFORTH;2092;1081;M;20240906;20241018;6175000;R2;R;RESIDENCE;;RAC;;0;AU511306;
271_SALES_DATA_NNME_28102024.DAT,B;271;751189;7;20241028 01:07;;6;91;WEST ESP;MANLY;2095;;;20240906;20241018;2050000;;R;RESIDENCE;6;;;0;AU507942;
271_SALES_DATA_NNME_28102024.DAT,B;271;746262;8;20241028 01:07;;;12;OGILVY RD;CLONTARF;2093;943.2;M;20240803;20241023;6070000;R2;R;RESIDENCE;;RAA;;0;AU521348;
271_SALES_DATA_NNME_28102024.DAT,B;271;749265;9;20241028 01:07;;7;2;STUART ST;MANLY;2095;;;20240910;20241022;1970000;;R;RESIDENCE;7;;;50;AU518522;
271_SALES_DATA_NNME_28102024.DAT,B;271;752836;10;20241028 01:07;;;43;WHITE ST;BALGOWLAH;2093;414.91;M;20240830;20241024;3480000;R1;R;RESIDENCE;;RAD;;0;AU523585;
271_SALES_DATA_NNME_28102024.DAT,B;271;927988;11;20241028 01:07;;13;7;NARABANG WAY;BELROSE;2085;;;20240906;20241021;341000;;3;COMMERCIAL;13;;;0;AU514826;
271_SALES_DATA_NNME_28102024.DAT,B;271;2980940;12;20241028 01:07;;30;31;PACIFIC PDE;DEE WHY;2099;;;20240925;20241023;840000;;R;RESIDENCE;41;;;0;AU521024;
271_SALES_DATA_NNME_28102024.DAT,B;271;3429968;13;20241028 01:07;;36;34;CAMPBELL AVE;CROMER;2099;;;20240906;20241018;863500;;R;RESIDENCE;21;;;0;AU507456;
271_SALES_DATA_NNME_28102024.DAT,B;271;4178989;14;20241028 01:07;;;16;LAURINA ST;WARRIEWOOD;2102;152.1;M;20240923;20241021;1900000;R3;R;RESIDENCE;;WVR;;0;AU514749;
271_SALES_DATA_NNME_28102024.DAT,B;271;4208514;15;20241028 01:07;;;18 J;MACPHERSON ST;WARRIEWOOD;2102;204.6;M;20240628;20241018;2200000;R3;R;RESIDENCE;;WVR;;0;AU509492;
271_SALES_DATA_NNME_28102024.DAT,B;271;911718;16;20241028 01:07;;;36;ENNERDALE CRES;WHEELER HEIGHTS;2097;613.4;M;20240925;20241023;2375000;R2;R;RESIDENCE;;CPX;;0;AU520163;
271_SALES_DATA_NNME_28102024.DAT,B;271;925135;17;20241028 01:07;;4;18;MACTIER ST;NARRABEEN;2101;;;20240912;20241024;1140000;;R;RESIDENCE;4;;;0;AU524010;
271_SALES_DATA_NNME_28102024.DAT,B;271;909098;18;20241028 01:07;BELROSE COUNTRY CLUB;225;2;DAWES RD;BELROSE;2085;;;20240820;20241009;1225000;;R;RESIDENCE;225;;;0;AU483507;
271_SALES_DATA_NNME_28102024.DAT,B;271;909098;19;20241028 01:07;BELROSE COUNTRY CLUB;302;2;DAWES RD;BELROSE;2085;;;20240820;20241009;1225000;;R;RESIDENCE;302;;;0;AU483507;
271_SALES_DATA_NNME_28102024.DAT,B;271;937034;20;20241028 01:07;;7;8;RAMSAY ST;COLLAROY;2097;;;20240909;20241021;1020000;;R;RESIDENCE;7;;;0;AU514301;
271_SALES_DATA_NNME_28102024.DAT,B;271;928432;21;20241028 01:07;;;15;NORMANDY RD;ALLAMBIE HEIGHTS;2100;841;M;20240823;20241018;2525000;R2;R;RESIDENCE;;ABC;;0;AU508925;
271_SALES_DATA_NNME_28102024.DAT,B;271;937344;22;20241028 01:07;;1;53;REDMAN RD;DEE WHY;2099;;;20241002;20241023;572000;;R;RESIDENCE;1;;;0;AU520290;
271_SALES_DATA_NNME_28102024.DAT,B;271;909652;23;20241028 01:07;;12;54;DEE WHY PDE;DEE WHY;2099;;;20240829;20241018;162777;;R;RESIDENCE;12;;;50;AU509211;
271_SALES_DATA_NNME_28102024.DAT,B;271;915022;24;20241028 01:07;;22;27;GOODWIN ST;NARRABEEN;2101;;;20240921;20241021;935000;;R;RESIDENCE;22;;;0;AU513767;
271_SALES_DATA_NNME_28102024.DAT,B;271;933857;25;20241028 01:07;;4;942;PITTWATER RD;DEE WHY;2099;;;20240906;20241018;620000;;R;RESIDENCE;4;;;0;AU510576;
271_SALES_DATA_NNME_28102024.DAT,B;271;915254;26;20241028 01:07;;;2;GOULD AVE;NARRAWEENA;2099;562.8;M;20240911;20241023;2750000;R2;R;RESIDENCE;;NAX;;0;AU520719;
271_SALES_DATA_NNME_28102024.DAT,B;271;917967;27;20241028 01:07;;5;39;HOWARD AVE;DEE WHY;2099;;;20241024;20241024;895000;;R;RESIDENCE;5;;;0;AU524253;
271_SALES_DATA_NNME_28102024.DAT,B;271;926042;28;20241028 01:07;;;41;MAYBROOK AVE;CROMER;2099;600.7;M;20240902;20241018;2320000;R2;R;RESIDENCE;;CHX;;0;AU508560;
271_SALES_DATA_NNME_28102024.DAT,B;271;899072;29;20241028 01:07;;;146;ANZAC AVE;COLLAROY PLATEAU;2097;932;M;20240813;20241022;5500000;R2;R;RESIDENCE;;CPX;;0;AU519432;
271_SALES_DATA_NNME_28102024.DAT,B;271;904479;30;20241028 01:07;;;47 A;CARNARVON DR;FRENCHS FOREST;2086;371;M;20240823;20241021;1810000;R2;R;RESIDENCE;;FFT;;0;AU513853;
271_SALES_DATA_NNME_28102024.DAT,B;271;912785;31;20241028 01:07;;;85;FERGUSON ST;FORESTVILLE;2087;840.9;M;20240729;20241022;2315000;R2;R;RESIDENCE;;FSL;;0;AU517779;
271_SALES_DATA_NNME_28102024.DAT,B;271;918085;32;20241028 01:07;;1;77;HOWARD AVE;DEE WHY;2099;;;20240923;20241021;1235000;;R;RESIDENCE;1;;;0;AU513761;
271_SALES_DATA_NNME_28102024.DAT,B;271;915506;33;20241028 01:07;;4;11;GRAFTON CRES;DEE WHY;2099;;;20240927;20241023;510000;;R;RESIDENCE;4;;;0;AU522382;
271_SALES_DATA_NNME_28102024.DAT,B;271;907632;34;20241028 01:07;;;50;COWAN DR;COTTAGE POINT;2084;1100;M;20240904;20241024;4000000;C4;R;RESIDENCE;;CPT;;0;AU523033;
271_SALES_DATA_NNME_28102024.DAT,B;271;923749;35;20241028 01:07;;5;20;LISLE ST;NARRABEEN;2101;;;20240906;20241018;960000;;R;RESIDENCE;5;;;0;AU509423;
271_SALES_DATA_NNME_28102024.DAT,B;271;923835;36;20241028 01:07;;7;18;LISMORE AVE;DEE WHY;2099;;;20240906;20241018;830000;;R;RESIDENCE;7;;;0;AU511245;
271_SALES_DATA_NNME_28102024.DAT,B;271;926547;37;20241028 01:07;;6;6;MICHELE RD;CROMER;2099;;;20240925;20241023;760000;;R;RESIDENCE;6;;;0;AU521736;
271_SALES_DATA_NNME_28102024.DAT,B;271;934549;38;20241028 01:07;;15;1135;PITTWATER RD;COLLAROY;2097;;;20240911;20241023;1050000;;R;RESIDENCE;15;;;0;AU521500;
271_SALES_DATA_NNME_28102024.DAT,B;271;934681;39;20241028 01:07;;;859;PITTWATER RD;COLLAROY;2097;683.06;M;20240828;20241023;2580000;R2;R;RESIDENCE;;PDN;;0;AU522377;
271_SALES_DATA_NNME_28102024.DAT,B;271;899543;40;20241028 01:07;;;38;ARTHUR ST;FORESTVILLE;2087;695.6;M;20240917;20241018;3108000;R2;R;RESIDENCE;;FSL;;0;AU508380;
271_SALES_DATA_NNME_28102024.DAT,B;271;934906;41;20241028 01:07;;;727;PITTWATER RD;DEE WHY;2099;594;M;20240820;20241022;10450000;MU1;R;RESIDENCE;;EMA;;0;AU517375;
271_SALES_DATA_NNME_28102024.DAT,B;271;916195;42;20241028 01:07;;13;15;GULLIVER ST;BROOKVALE;2100;;;20240911;20241023;1110000;;R;RESIDENCE;13;;;0;AU520820;
271_SALES_DATA_NNME_28102024.DAT,B;271;921760;43;20241028 01:07;;12;15;KOOLOORA AVE;FRESHWATER;2096;;;20240906;20241018;862500;;R;RESIDENCE;12;;;0;AU509646;
271_SALES_DATA_NNME_28102024.DAT,B;271;929821;44;20241028 01:07;;8;43;OCEAN VIEW RD;FRESHWATER;2096;;;20240910;20241022;1170000;;R;RESIDENCE;8;;;0;AU517535;
271_SALES_DATA_NNME_28102024.DAT,B;271;911197;45;20241028 01:07;;;32;EDGECLIFFE BVD;COLLAROY PLATEAU;2097;563.9;M;20240826;20241022;4110000;R2;R;RESIDENCE;;ECB;;0;AU519435;
271_SALES_DATA_NNME_28102024.DAT,B;271;921791;46;20241028 01:07;;110;8;KOORALA ST;MANLY VALE;2093;;;20240925;20241023;1440000;;R;RESIDENCE;110;;;0;AU521457;
271_SALES_DATA_NNME_28102024.DAT,B;271;921945;47;20241028 01:07;;16;20;KOORALA ST;MANLY VALE;2093;;;20240924;20241022;830000;;R;RESIDENCE;16;;;0;AU517799;
271_SALES_DATA_NNME_28102024.DAT,B;271;905743;48;20241028 01:07;;17;12;CLARKE ST;NARRABEEN;2101;;;20240809;20241018;1225000;;R;RESIDENCE;17;;;0;AU508116;
271_SALES_DATA_NNME_28102024.DAT,B;271;916809;49;20241028 01:07;;1;27;HAWKESBURY AVE;DEE WHY;2099;;;20240724;20241022;108379;;R;RESIDENCE;1;;;0;AU516919;
271_SALES_DATA_NNME_28102024.DAT,B;271;919377;50;20241028 01:07;;7;1;JENKINS ST;COLLAROY;2097;;;20240821;20241021;300000;;R;RESIDENCE;7;;;0;AU514799;
271_SALES_DATA_NNME_28102024.DAT,B;271;930182;51;20241028 01:07;;;43;OLD PITTWATER RD;BROOKVALE;2100;613.3;M;20240917;20241018;1900000;R3;R;RESIDENCE;;RDW;;0;AU511059;
271_SALES_DATA_NNME_28102024.DAT,B;271;900639;52;20241028 01:07;;;1;BATE AVE;ALLAMBIE HEIGHTS;2100;556.4;M;20240912;20241024;2305000;R2;R;RESIDENCE;;ABC;;0;AU523359;
271_SALES_DATA_NNME_28102024.DAT,B;271;916846;53;20241028 01:07;;7;35;HAWKESBURY AVE;DEE WHY;2099;;;20241015;20241021;450000;;R;RESIDENCE;7;;;0;AU513387;
271_SALES_DATA_NNME_28102024.DAT,B;271;927642;54;20241028 01:07;;;27;MYRA ST;FRENCHS FOREST;2086;556.4;M;20240910;20241024;2200000;R2;R;RESIDENCE;;BHL;;0;AU525686;
271_SALES_DATA_NNME_28102024.DAT,B;271;927776;55;20241028 01:07;;;29;NALYA RD;NARRAWEENA;2099;594.4;M;20240828;20241024;2800000;R2;R;RESIDENCE;;NAX;;0;AU526430;
271_SALES_DATA_NNME_28102024.DAT,B;271;906178;56;20241028 01:07;;;21;COLES RD;FRESHWATER;2096;551.72;M;20240723;20241023;3640000;R2;R;RESIDENCE;;WHR;;0;AU520160;
271_SALES_DATA_NNME_28102024.DAT,B;271;941357;57;20241028 01:07;;2;3;STUART ST;COLLAROY;2097;;;20240912;20241024;965000;;R;RESIDENCE;2;;;0;AU524193;
271_SALES_DATA_NNME_28102024.DAT,B;271;946800;58;20241028 01:07;;5;28;WESTMINSTER AVE;DEE WHY;2099;;;20240919;20241024;881000;;R;RESIDENCE;5;;;0;AU525618;
271_SALES_DATA_NNME_28102024.DAT,B;271;938890;59;20241028 01:07;;14;11;ROWE ST;FRESHWATER;2096;;;20240906;20241023;785000;;R;RESIDENCE;14;;;0;AU520296;
271_SALES_DATA_NNME_28102024.DAT,B;271;938920;60;20241028 01:07;;5;7;ROWE ST;FRESHWATER;2096;;;20240909;20241021;830000;;R;RESIDENCE;5;;;0;AU515930;
271_SALES_DATA_NNME_28102024.DAT,B;271;946944;61;20241028 01:07;;11;5;WESTMINSTER AVE;DEE WHY;2099;;;20240921;20241021;1140000;;R;RESIDENCE;11;;;0;AU512437;
271_SALES_DATA_NNME_28102024.DAT,B;271;938996;62;20241028 01:07;;;30;RYAN PL;BEACON HILL;2100;569.1;M;20240919;20241018;2205000;R2;R;RESIDENCE;;BHX;;0;AU509926;
271_SALES_DATA_NNME_28102024.DAT,B;271;944318;63;20241028 01:07;;9;32;UNDERCLIFF RD;FRESHWATER;2096;;;20240823;20241022;3800100;;R;RESIDENCE;9;;;0;AU517412;
271_SALES_DATA_NNME_28102024.DAT,B;271;947045;64;20241028 01:07;;;41;WETHERILL ST;NARRABEEN;2101;887.27;M;20240801;20241021;3700000;R2;R;RESIDENCE;;SNC;;0;AU513473;
271_SALES_DATA_NNME_28102024.DAT,B;271;939128;65;20241028 01:07;;;22;RYRIE AVE;FORESTVILLE;2087;689.2;M;20241011;20241018;1233333;R2;R;RESIDENCE;;FSL;;0;AU508988;
271_SALES_DATA_NNME_28102024.DAT,B;271;947314;66;20241028 01:07;;2;3;WHEELER PDE;DEE WHY;2099;;;20240730;20241022;932000;;R;RESIDENCE;2;;;0;AU517551;
271_SALES_DATA_NNME_28102024.DAT,B;271;2974471;67;20241028 01:07;;26;11;STURDEE PDE;DEE WHY;2099;;;20240926;20241021;1150000;;R;RESIDENCE;26;;;0;AU514466;
271_SALES_DATA_NNME_28102024.DAT,B;271;3027558;68;20241028 01:07;;6;18;GOODWIN ST;NARRABEEN;2101;;;20240916;20241018;1450000;;R;RESIDENCE;6;;;0;AU509485;
271_SALES_DATA_NNME_28102024.DAT,B;271;3013989;69;20241028 01:07;;6;7;THE CRESCENT;MANLY;2095;;;20240910;20241022;975000;;R;RESIDENCE;6;;;0;AU517601;
271_SALES_DATA_NNME_28102024.DAT,B;271;3023301;70;20241028 01:07;;5;640;WARRINGAH RD;FORESTVILLE;2087;;;20240906;20241022;985000;;R;RESIDENCE;5;;;0;AU518307;
271_SALES_DATA_NNME_28102024.DAT,B;271;4091667;71;20241028 01:07;;7;48;PAVILION ST;QUEENSCLIFF;2096;;;20240822;20241023;1450000;;R;RESIDENCE;7;;;0;AU521153;
271_SALES_DATA_NNME_28102024.DAT,B;271;4567967;72;20241028 01:07;;;6;REDMAN ST;SEAFORTH;2092;298.9;M;20240823;20241021;3775000;R2;R;RESIDENCE;;RAC;;0;AU512965;
271_SALES_DATA_NNME_28102024.DAT,B;271;942352;73;20241028 01:07;;5;15;THE AVENUE;COLLAROY;2097;;;20240906;20241018;990000;;R;RESIDENCE;5;;;0;AU509141;
271_SALES_DATA_NNME_28102024.DAT,B;271;945444;74;20241028 01:07;;;64;WARATAH PDE;NARRAWEENA;2099;568.92;M;20240801;20241024;1900000;R2;R;RESIDENCE;;NAX;;0;AU525692;
271_SALES_DATA_NNME_28102024.DAT,B;271;945759;75;20241028 01:07;;;570;WARRINGAH RD;FORESTVILLE;2087;720.8;M;20241001;20241023;1970000;R2;R;RESIDENCE;;WRF;;0;AU522367;
271_SALES_DATA_NNME_28102024.DAT,B;271;940907;76;20241028 01:07;;6;21;STEWART AVE;CURL CURL;2096;;;20240909;20241021;1050000;;R;RESIDENCE;6;;;0;AU513716;
271_SALES_DATA_NNME_28102024.DAT,B;271;943753;77;20241028 01:07;;;7;TOWARRI PL;BELROSE;2085;904.2;M;20240823;20241023;2950000;R2;R;RESIDENCE;;FFT;;0;AU521726;
271_SALES_DATA_NNME_28102024.DAT,B;271;983587;78;20241028 01:07;;40;2;FOREST RD;WARRIEWOOD;2102;;;20240912;20241024;1649000;;R;RESIDENCE;40;;;0;AU525595;
271_SALES_DATA_NNME_28102024.DAT,B;271;988926;79;20241028 01:07;;;5;MELALEUCA ST;NEWPORT;2106;613.4;M;20240912;20241024;2600000;C4;R;RESIDENCE;;NEE;;0;AU523603;
271_SALES_DATA_NNME_28102024.DAT,B;271;984241;80;20241028 01:07;;8;24;GLADSTONE ST;NEWPORT;2106;;;20240925;20241023;830000;;R;RESIDENCE;8;;;0;AU520597;
271_SALES_DATA_NNME_28102024.DAT,B;271;997558;81;20241028 01:07;;;171;WARRIEWOOD RD;WARRIEWOOD;2102;527.4;M;20240719;20241018;2505000;R3;R;RESIDENCE;;WVR;;0;AU509489;
271_SALES_DATA_NNME_28102024.DAT,B;271;984256;82;20241028 01:07;;9;12;GLADSTONE ST;NEWPORT;2106;;;20240909;20241021;1150000;;R;RESIDENCE;9;;;0;AU513123;
271_SALES_DATA_NNME_28102024.DAT,B;271;984773;83;20241028 01:07;;;24;GOVERNMENT RD;MONA VALE;2103;695.6;M;20240911;20241023;2300000;R2;R;RESIDENCE;;MVR;;0;AU521428;
271_SALES_DATA_NNME_28102024.DAT,B;271;995535;84;20241028 01:07;;;29;TAIYUL RD;NORTH NARRABEEN;2101;1214;M;20240828;20241021;2500000;R2;R;RESIDENCE;;ENR;;0;AU514539;
271_SALES_DATA_NNME_28102024.DAT,B;271;987689;85;20241028 01:07;;4;3;LIVINGSTONE PL;NEWPORT;2106;;;20240912;20241024;1250000;;R;RESIDENCE;4;;;0;AU524106;
271_SALES_DATA_NNME_28102024.DAT,B;271;990556;86;20241028 01:07;;2;36;OLD BARRENJOEY RD;AVALON BEACH;2107;;;20240917;20241024;1720000;;R;RESIDENCE;2;;;0;AU523823;
271_SALES_DATA_NNME_28102024.DAT,B;271;991355;87;20241028 01:07;;;20;PATRICK ST;AVALON BEACH;2107;619.7;M;20240828;20241018;2700000;R2;R;RESIDENCE;;ANR;;0;AU509693;
271_SALES_DATA_NNME_28102024.DAT,B;271;3148723;88;20241028 01:07;;7;59;DARLEY ST E;MONA VALE;2103;;;20240911;20241023;2210000;;R;RESIDENCE;7;;;0;AU520011;
271_SALES_DATA_NNME_28102024.DAT,B;271;3131320;89;20241028 01:07;;2;6;VICTORIA PDE;MANLY;2095;;;20240906;20241018;4000000;;R;RESIDENCE;2;;;0;AU508973;
271_SALES_DATA_NNME_28102024.DAT,B;271;3200035;90;20241028 01:07;;;52;HONEYEATER GR;WARRIEWOOD;2102;361;M;20240912;20241024;2250000;R3;R;RESIDENCE;;WVF;;0;AU523314;
271_SALES_DATA_NNME_28102024.DAT,B;271;3748367;91;20241028 01:07;;3102;2;MOORAMBA RD;DEE WHY;2099;;;20240729;20241018;905000;;R;RESIDENCE;8;;;0;AU509500;
271_SALES_DATA_NNME_28102024.DAT,B;271;3709247;92;20241028 01:07;;;105;GRANDVIEW DR;NEWPORT;2106;512.2;M;20240911;20241023;3835000;C4;R;RESIDENCE;;BPE;;0;AU520149;
271_SALES_DATA_NNME_28102024.DAT,B;271;739679;93;20241028 01:07;;;19;CUTLER RD;CLONTARF;2093;676.6;M;20240724;20241022;6100000;R2;R;RESIDENCE;;RAA;;0;AU517167;
271_SALES_DATA_NNME_28102024.DAT,B;271;737607;94;20241028 01:07;;4;10;BOYLE ST;BALGOWLAH;2093;;;20240911;20241023;1620000;;R;RESIDENCE;4;;;0;AU521032;
271_SALES_DATA_NNME_28102024.DAT,B;271;737607;95;20241028 01:07;;4;10;BOYLE ST;BALGOWLAH;2093;;;20240911;20241023;1620000;;R;RESIDENCE;10;;;0;AU521032;
271_SALES_DATA_NNME_28102024.DAT,B;271;737636;96;20241028 01:07;;;40;BOYLE ST;BALGOWLAH;2093;265.5;M;20240726;20241018;2520000;R1;R;RESIDENCE;;RAE;;0;AU508496;
271_SALES_DATA_NNME_28102024.DAT,B;271;735071;97;20241028 01:07;;3;31;ADDISON RD;MANLY;2095;;;20240703;20241023;2450000;;R;RESIDENCE;3;;;0;AU521150;
271_SALES_DATA_NNME_28102024.DAT,B;271;740482;98;20241028 01:07;;6;35;EAST ESP;MANLY;2095;;;20240906;20241018;1010000;;R;RESIDENCE;6;;;0;AU507994;
271_SALES_DATA_NNME_28102024.DAT,B;271;735203;99;20241028 01:07;;17;1;ADDISON RD;MANLY;2095;;;20240903;20241018;1645000;;R;RESIDENCE;11;;;0;AU509934;
271_SALES_DATA_NNME_28102024.DAT,B;271;743290;100;20241028 01:07;;;45;HOPE ST;SEAFORTH;2092;568.6;M;20240823;20241018;2850000;R1;R;RESIDENCE;;RAD;;0;AU509799;
271_SALES_DATA_NNME_28102024.DAT,B;271;2777651;101;20241028 01:07;;11;90;DARLEY ST;MONA VALE;2103;;;20240906;20241018;1610000;;R;RESIDENCE;11;;;0;AU508867;
271_SALES_DATA_NNME_28102024.DAT,B;271;4403886;102;20241028 01:07;;8;33;TRUMAN AVE;CROMER;2099;122;M;20240801;20241024;1305000;;R;RESIDENCE;8;;;0;AU525679;
271_SALES_DATA_NNME_28102024.DAT,B;271;3647608;103;20241028 01:07;;234;6;FIRETAIL DR;WARRIEWOOD;2102;150;M;20240819;20241018;570000;;R;RESIDENCE;372;;;50;AU509092;
